"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"54263","생활서비스시설_공원_1540","ZON216","생활서비스시설_공원"," "," ","어린이공원(색동)"," ","",""
"54264","생활서비스시설_공원_1541","ZON216","생활서비스시설_공원"," "," ","어린이공원(구룡)"," ","",""
"54265","생활서비스시설_공원_1542","ZON216","생활서비스시설_공원"," "," ","어린이공원(반원)"," ","",""
"54266","생활서비스시설_공원_1543","ZON216","생활서비스시설_공원"," "," ","어린이공원(안산)"," ","",""
"54267","생활서비스시설_공원_1544","ZON216","생활서비스시설_공원"," "," ","어린이공원(한수)"," ","",""
"54268","생활서비스시설_공원_1546","ZON216","생활서비스시설_공원"," "," ","소공원(반포본동)"," ","",""
"54269","생활서비스시설_공원_1547","ZON216","생활서비스시설_공원"," "," ","어린이공원(윗샘)"," ","",""
"54270","생활서비스시설_공원_1549","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"54271","생활서비스시설_공원_1551","ZON216","생활서비스시설_공원"," "," ","근린공원(서래골)"," ","",""
"54272","생활서비스시설_공원_1552","ZON216","생활서비스시설_공원"," "," ","근린공원(명달)"," ","",""
"54273","생활서비스시설_공원_1553","ZON216","생활서비스시설_공원"," "," ","어린이공원(청두)"," ","",""
"54274","생활서비스시설_공원_1555","ZON216","생활서비스시설_공원"," "," ","어린이공원(쉼터)"," ","",""
"54275","생활서비스시설_공원_1556","ZON216","생활서비스시설_공원"," "," ","도시자연공원(우면산<시공원>)"," ","",""
"54276","생활서비스시설_공원_1558","ZON216","생활서비스시설_공원"," "," ","어린이공원(동덕)"," ","",""
"54277","생활서비스시설_공원_1559","ZON216","생활서비스시설_공원"," "," ","어린이공원(세화)"," ","",""
"54278","생활서비스시설_공원_1560","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"54279","생활서비스시설_공원_1562","ZON216","생활서비스시설_공원"," "," ","근린공원(사평리)"," ","",""
"54280","생활서비스시설_공원_1563","ZON216","생활서비스시설_공원"," "," ","마을마당(양재동)"," ","",""
"54281","생활서비스시설_공원_1564","ZON216","생활서비스시설_공원"," "," ","어린이공원(주흥)"," ","",""
"54282","생활서비스시설_공원_1566","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른)"," ","",""
"54283","생활서비스시설_공원_1567","ZON216","생활서비스시설_공원"," "," ","어린이공원(신중)"," ","",""
"54284","생활서비스시설_공원_1568","ZON216","생활서비스시설_공원"," "," ","어린이공원(안뜰)"," ","",""
"54285","생활서비스시설_공원_1570","ZON216","생활서비스시설_공원"," "," ","어린이공원(아래샘)"," ","",""
"54286","생활서비스시설_공원_1571","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼개나리)"," ","",""
"54287","생활서비스시설_공원_1573","ZON216","생활서비스시설_공원"," "," ","근린공원(도산)"," ","",""
"54858","생활서비스시설_공원_0854","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍제5)"," ","",""
"54859","생활서비스시설_공원_0855","ZON216","생활서비스시설_공원"," "," ","마을마당(푸른)"," ","",""
"54860","생활서비스시설_공원_0857","ZON216","생활서비스시설_공원"," "," ","마을마당(금화산)"," ","",""
"54861","생활서비스시설_공원_0858","ZON216","생활서비스시설_공원"," "," ","마을마당(북가재울)"," ","",""
"54862","생활서비스시설_공원_0679","ZON216","생활서비스시설_공원"," "," ","어린이공원(참새)"," ","",""
"54863","생활서비스시설_공원_0681","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"54864","생활서비스시설_공원_0682","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘터)"," ","",""
"54865","생활서비스시설_공원_0683","ZON216","생활서비스시설_공원"," "," ","어린이공원(산철쭉)"," ","",""
"54866","생활서비스시설_공원_0685","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼들)"," ","",""
"54867","생활서비스시설_공원_0686","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇빛)"," ","",""
"54868","생활서비스시설_공원_0687","ZON216","생활서비스시설_공원"," "," ","어린이공원(개미)"," ","",""
"54869","생활서비스시설_공원_0689","ZON216","생활서비스시설_공원"," "," ","어린이공원(갈월)"," ","",""
"54870","생활서비스시설_공원_0690","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"54871","생활서비스시설_공원_0692","ZON216","생활서비스시설_공원"," "," ","근린공원(한글비)"," ","",""
"54872","생활서비스시설_공원_0693","ZON216","생활서비스시설_공원"," "," ","근린공원(당현천)"," ","",""
"54873","생활서비스시설_공원_0695","ZON216","생활서비스시설_공원"," "," ","어린이공원(물보라)"," ","",""
"54874","생활서비스시설_공원_0696","ZON216","생활서비스시설_공원"," "," ","마을마당(안산)"," ","",""
"54875","생활서비스시설_공원_0697","ZON216","생활서비스시설_공원"," "," ","마을마당(상계10)"," ","",""
"54876","생활서비스시설_공원_0699","ZON216","생활서비스시설_공원"," "," ","마을마당(상계1)"," ","",""
"54877","생활서비스시설_공원_0601","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"54878","생활서비스시설_공원_0604","ZON216","생활서비스시설_공원"," "," ","어린이공원(청솔)"," ","",""
"54879","생활서비스시설_공원_0608","ZON216","생활서비스시설_공원"," "," ","어린이공원(송림)"," ","",""
"54880","생활서비스시설_공원_0612","ZON216","생활서비스시설_공원"," "," ","마을마당(공릉3동소공원)"," ","",""
"54881","생활서비스시설_공원_0616","ZON216","생활서비스시설_공원"," "," ","어린이공원(앵무새)"," ","",""
"54882","생활서비스시설_공원_0619","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃사슴)"," ","",""
"54883","생활서비스시설_공원_0622","ZON216","생활서비스시설_공원"," "," ","어린이공원(희망)"," ","",""
"54884","생활서비스시설_공원_0626","ZON216","생활서비스시설_공원"," "," ","어린이공원(종달새)"," ","",""
"54857","생활서비스시설_공원_0853","ZON216","생활서비스시설_공원"," "," ","마을마당(초원)"," ","",""
"54885","생활서비스시설_공원_0629","ZON216","생활서비스시설_공원"," "," ","어린이공원(코스모스)"," ","",""
"54886","생활서비스시설_공원_0633","ZON216","생활서비스시설_공원"," "," ","어린이공원(옹달샘)"," ","",""
"54887","생활서비스시설_공원_0701","ZON216","생활서비스시설_공원"," "," ","어린이공원(들국화)"," ","",""
"54888","생활서비스시설_공원_0641","ZON216","생활서비스시설_공원"," "," ","근린공원(초안산<시공원>)"," ","",""
"54889","생활서비스시설_공원_0652","ZON216","생활서비스시설_공원"," "," ","어린이공원(솜다리)"," ","",""
"54890","생활서비스시설_공원_0656","ZON216","생활서비스시설_공원"," "," ","어린이공원(달빛)"," ","",""
"54891","생활서비스시설_공원_0659","ZON216","생활서비스시설_공원"," "," ","어린이공원(뻐꾸기)"," ","",""
"54892","생활서비스시설_공원_0663","ZON216","생활서비스시설_공원"," "," ","마을마당(상계3)"," ","",""
"54893","생활서비스시설_공원_0666","ZON216","생활서비스시설_공원"," "," ","어린이공원(나팔꽃)"," ","",""
"54894","생활서비스시설_공원_0893","ZON216","생활서비스시설_공원"," "," ","마을마당(서강나루)"," ","",""
"54895","생활서비스시설_공원_0894","ZON216","생활서비스시설_공원"," "," ","어린이공원(창전)"," ","",""
"54896","생활서비스시설_공원_0895","ZON216","생활서비스시설_공원"," "," ","어린이공원(복사꽃)"," ","",""
"54897","생활서비스시설_공원_0896","ZON216","생활서비스시설_공원"," "," ","마을마당(당인동)"," ","",""
"54898","생활서비스시설_공원_0897","ZON216","생활서비스시설_공원"," "," ","어린이공원(성황당)"," ","",""
"54899","생활서비스시설_공원_0898","ZON216","생활서비스시설_공원"," "," ","어린이공원(서교)"," ","",""
"54900","생활서비스시설_공원_0899","ZON216","생활서비스시설_공원"," "," ","어린이공원(염리)"," ","",""
"55270","생활서비스시설_공원_0360","ZON216","생활서비스시설_공원"," "," ","어린이공원(남촌)"," ","",""
"55271","생활서비스시설_공원_0361","ZON216","생활서비스시설_공원"," "," ","마을마당(해오름)"," ","",""
"55272","생활서비스시설_공원_0362","ZON216","생활서비스시설_공원"," "," ","마을마당(동원)"," ","",""
"55273","생활서비스시설_공원_0363","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구4)"," ","",""
"55274","생활서비스시설_공원_0364","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구6)"," ","",""
"55275","생활서비스시설_공원_0365","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구2)"," ","",""
"55276","생활서비스시설_공원_0366","ZON216","생활서비스시설_공원"," "," ","기타(면목2동 체육공원)"," ","",""
"55277","생활서비스시설_공원_0368","ZON216","생활서비스시설_공원"," "," ","마을마당(봉화산역 마을마당)"," ","",""
"55278","생활서비스시설_공원_0369","ZON216","생활서비스시설_공원"," "," ","어린이공원(상리)"," ","",""
"55279","생활서비스시설_공원_0371","ZON216","생활서비스시설_공원"," "," ","어린이공원(등나무)"," ","",""
"55280","생활서비스시설_공원_0372","ZON216","생활서비스시설_공원"," "," ","마을마당(정자목마을마당)"," ","",""
"55281","생활서비스시설_공원_0374","ZON216","생활서비스시설_공원"," "," ","어린이공원(배꽃마을마당)"," ","",""
"55282","생활서비스시설_공원_0375","ZON216","생활서비스시설_공원"," "," ","마을마당(안골)"," ","",""
"55283","생활서비스시설_공원_0377","ZON216","생활서비스시설_공원"," "," ","기타(먹골역 분수공원)"," ","",""
"55284","생활서비스시설_공원_0379","ZON216","생활서비스시설_공원"," "," ","기타(중화2동 체육공원)"," ","",""
"55285","생활서비스시설_공원_0380","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉화)"," ","",""
"55286","생활서비스시설_공원_0381","ZON216","생활서비스시설_공원"," "," ","마을마당(용마)"," ","",""
"55287","생활서비스시설_공원_0383","ZON216","생활서비스시설_공원"," "," ","마을마당(봉현)"," ","",""
"55288","생활서비스시설_공원_0386","ZON216","생활서비스시설_공원"," "," ","마을마당(봉화마을마당)"," ","",""
"55289","생활서비스시설_공원_0387","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구3)"," ","",""
"55290","생활서비스시설_공원_0388","ZON216","생활서비스시설_공원"," "," ","어린이공원(중화리)"," ","",""
"55291","생활서비스시설_공원_0389","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇님)"," ","",""
"55292","생활서비스시설_공원_0390","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"55293","생활서비스시설_공원_0392","ZON216","생활서비스시설_공원"," "," ","어린이공원(세화)"," ","",""
"55294","생활서비스시설_공원_0393","ZON216","생활서비스시설_공원"," "," ","어린이공원(초롱)"," ","",""
"55295","생활서비스시설_공원_0395","ZON216","생활서비스시설_공원"," "," ","어린이공원(한신)"," ","",""
"55296","생활서비스시설_공원_0396","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇살)"," ","",""
"55297","생활서비스시설_공원_0398","ZON216","생활서비스시설_공원"," "," ","마을마당(양지)"," ","",""
"55298","생활서비스시설_공원_0399","ZON216","생활서비스시설_공원"," "," ","기타(한신분수공원)"," ","",""
"55299","생활서비스시설_공원_0301","ZON216","생활서비스시설_공원"," "," ","어린이공원(선농단)"," ","",""
"55300","생활서비스시설_공원_0303","ZON216","생활서비스시설_공원"," "," ","어린이공원(우산각)"," ","",""
"55301","생활서비스시설_공원_0305","ZON216","생활서비스시설_공원"," "," ","마을마당(답십리3동)"," ","",""
"55302","생활서비스시설_공원_0309","ZON216","생활서비스시설_공원"," "," ","어린이공원(독구말)"," ","",""
"55264","생활서비스시설_공원_0354","ZON216","생활서비스시설_공원"," "," ","기타(면목5동 체육공원)"," ","",""
"55265","생활서비스시설_공원_0355","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구7)"," ","",""
"55266","생활서비스시설_공원_0356","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"55267","생활서비스시설_공원_0357","ZON216","생활서비스시설_공원"," "," ","기타(망우체육공원)"," ","",""
"55268","생활서비스시설_공원_0358","ZON216","생활서비스시설_공원"," "," ","마을마당(옹기터)"," ","",""
"55269","생활서비스시설_공원_0359","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"55637","생활서비스시설_공원_1801","ZON216","생활서비스시설_공원"," "," ","어린이공원(희망)"," ","",""
"55638","생활서비스시설_공원_1806","ZON216","생활서비스시설_공원"," "," ","어린이공원(화랑)"," ","",""
"55639","생활서비스시설_공원_1809","ZON216","생활서비스시설_공원"," "," ","근린공원(두레)"," ","",""
"55640","생활서비스시설_공원_1813","ZON216","생활서비스시설_공원"," "," ","마을마당(둔촌동)"," ","",""
"55641","생활서비스시설_공원_1815","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나래)"," ","",""
"55642","생활서비스시설_공원_1817","ZON216","생활서비스시설_공원"," "," ","어린이공원(게내)"," ","",""
"55643","생활서비스시설_공원_1818","ZON216","생활서비스시설_공원"," "," ","근린공원(명일<시공원>)"," ","",""
"55644","생활서비스시설_공원_1819","ZON216","생활서비스시설_공원"," "," ","도시자연공원(일자산<시공원>)"," ","",""
"55645","생활서비스시설_공원_1861","ZON216","생활서비스시설_공원"," "," ","강변공원(뚝섬지구)"," ","",""
"55646","생활서비스시설_공원_1862","ZON216","생활서비스시설_공원"," "," ","근린공원(선유도공원)"," ","",""
"55647","생활서비스시설_공원_1858","ZON216","생활서비스시설_공원"," "," ","강변공원(망원지구)"," ","",""
"55648","생활서비스시설_공원_1866","ZON216","생활서비스시설_공원"," "," ","강변공원(잠원지구)"," ","",""
"54288","생활서비스시설_공원_1575","ZON216","생활서비스시설_공원"," "," ","어린이공원(예지)"," ","",""
"54289","생활서비스시설_공원_1577","ZON216","생활서비스시설_공원"," "," ","근린공원(배밭)"," ","",""
"54290","생활서비스시설_공원_1579","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼소나무)"," ","",""
"54291","생활서비스시설_공원_1580","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현소나무)"," ","",""
"54292","생활서비스시설_공원_1581","ZON216","생활서비스시설_공원"," "," ","어린이공원(압구정은행나무)"," ","",""
"54293","생활서비스시설_공원_1583","ZON216","생활서비스시설_공원"," "," ","근린공원(학동)"," ","",""
"54294","생활서비스시설_공원_1584","ZON216","생활서비스시설_공원"," "," ","마을마당(포이동)"," ","",""
"54295","생활서비스시설_공원_1587","ZON216","생활서비스시설_공원"," "," ","어린이공원(도곡까치)"," ","",""
"54296","생활서비스시설_공원_1588","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포)"," ","",""
"54297","생활서비스시설_공원_1589","ZON216","생활서비스시설_공원"," "," ","어린이공원(신사무궁화)"," ","",""
"54298","생활서비스시설_공원_1590","ZON216","생활서비스시설_공원"," "," ","어린이공원(한마음)"," ","",""
"54299","생활서비스시설_공원_1591","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼까치)"," ","",""
"54300","생활서비스시설_공원_1593","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서까치)"," ","",""
"54301","생활서비스시설_공원_1594","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원까치)"," ","",""
"54302","생활서비스시설_공원_1596","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서목련)"," ","",""
"54303","생활서비스시설_공원_1597","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼장미)"," ","",""
"54304","생활서비스시설_공원_1598","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원상록수)"," ","",""
"54305","생활서비스시설_공원_1599","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서개나리)"," ","",""
"54306","생활서비스시설_공원_1501","ZON216","생활서비스시설_공원"," "," ","어린이공원(암산)"," ","",""
"54307","생활서비스시설_공원_1503","ZON216","생활서비스시설_공원"," "," ","근린공원(서리풀<시공원>)"," ","",""
"54308","생활서비스시설_공원_1509","ZON216","생활서비스시설_공원"," "," ","어린이공원(하명달)"," ","",""
"54309","생활서비스시설_공원_1512","ZON216","생활서비스시설_공원"," "," ","어린이공원(방현)"," ","",""
"54310","생활서비스시설_공원_1255","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"54311","생활서비스시설_공원_1257","ZON216","생활서비스시설_공원"," "," ","도시자연공원((관악산)<시공원>)"," ","",""
"54312","생활서비스시설_공원_1258","ZON216","생활서비스시설_공원"," "," ","어린이공원(정훈)"," ","",""
"54313","생활서비스시설_공원_1259","ZON216","생활서비스시설_공원"," "," ","어린이공원(옥계)"," ","",""
"54314","생활서비스시설_공원_1260","ZON216","생활서비스시설_공원"," "," ","어린이공원(참새)"," ","",""
"54315","생활서비스시설_공원_1262","ZON216","생활서비스시설_공원"," "," ","어린이공원(산장)"," ","",""
"54316","생활서비스시설_공원_1263","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"54317","생활서비스시설_공원_1264","ZON216","생활서비스시설_공원"," "," ","어린이공원(한사랑)"," ","",""
"54318","생활서비스시설_공원_1266","ZON216","생활서비스시설_공원"," "," ","어린이공원(꾸러기)"," ","",""
"54319","생활서비스시설_공원_1267","ZON216","생활서비스시설_공원"," "," ","마을마당(모아래)"," ","",""
"54320","생활서비스시설_공원_1270","ZON216","생활서비스시설_공원"," "," ","어린이공원(조마)"," ","",""
"54321","생활서비스시설_공원_1271","ZON216","생활서비스시설_공원"," "," ","어린이공원(단군)"," ","",""
"54322","생활서비스시설_공원_1272","ZON216","생활서비스시설_공원"," "," ","어린이공원(남문)"," ","",""
"54323","생활서비스시설_공원_1273","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"54324","생활서비스시설_공원_1276","ZON216","생활서비스시설_공원"," "," ","어린이공원(다사랑)"," ","",""
"54325","생활서비스시설_공원_1278","ZON216","생활서비스시설_공원"," "," ","어린이공원(신우)"," ","",""
"54326","생활서비스시설_공원_1279","ZON216","생활서비스시설_공원"," "," ","마을마당(신길6)"," ","",""
"54327","생활서비스시설_공원_1280","ZON216","생활서비스시설_공원"," "," ","마을마당(신길3동)"," ","",""
"54328","생활서비스시설_공원_1281","ZON216","생활서비스시설_공원"," "," ","마을마당(신길2)"," ","",""
"54329","생활서비스시설_공원_1283","ZON216","생활서비스시설_공원"," "," ","마을마당(도림2)"," ","",""
"54330","생활서비스시설_공원_1576","ZON216","생활서비스시설_공원"," "," ","마을마당(싸리고개)"," ","",""
"54331","생활서비스시설_공원_1284","ZON216","생활서비스시설_공원"," "," ","어린이공원(산성)"," ","",""
"54332","생활서비스시설_공원_1286","ZON216","생활서비스시설_공원"," "," ","근린공원(대림)"," ","",""
"54333","생활서비스시설_공원_1287","ZON216","생활서비스시설_공원"," "," ","어린이공원(강마을)"," ","",""
"53761","생활서비스시설_공원_1295","ZON216","생활서비스시설_공원"," "," ","어린이공원(양평)"," ","",""
"53762","생활서비스시설_공원_1297","ZON216","생활서비스시설_공원"," "," ","어린이공원(동심)"," ","",""
"53763","생활서비스시설_공원_1299","ZON216","생활서비스시설_공원"," "," ","어린이공원(평화)"," ","",""
"53764","생활서비스시설_공원_1300","ZON216","생활서비스시설_공원"," "," ","어린이공원(원지)"," ","",""
"53765","생활서비스시설_공원_1201","ZON216","생활서비스시설_공원"," "," ","어린이공원(구로리)"," ","",""
"53766","생활서비스시설_공원_1205","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈마을)"," ","",""
"53767","생활서비스시설_공원_1209","ZON216","생활서비스시설_공원"," "," ","마을마당(신도림동)"," ","",""
"53768","생활서비스시설_공원_1212","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉본동)"," ","",""
"53769","생활서비스시설_공원_1216","ZON216","생활서비스시설_공원"," "," ","어린이공원(오금)"," ","",""
"53770","생활서비스시설_공원_1219","ZON216","생활서비스시설_공원"," "," ","마을마당(구로3동2)"," ","",""
"53771","생활서비스시설_공원_1222","ZON216","생활서비스시설_공원"," "," ","어린이공원(골목)"," ","",""
"53772","생활서비스시설_공원_1223","ZON216","생활서비스시설_공원"," "," ","근린공원((계남)<시공원>)"," ","",""
"53773","생활서비스시설_공원_1228","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른골)"," ","",""
"53774","생활서비스시설_공원_1231","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"53775","생활서비스시설_공원_1235","ZON216","생활서비스시설_공원"," "," ","어린이공원(효봉)"," ","",""
"53776","생활서비스시설_공원_1237","ZON216","생활서비스시설_공원"," "," ","어린이공원(해태)"," ","",""
"53777","생활서비스시설_공원_1241","ZON216","생활서비스시설_공원"," "," ","마을마당(능골)"," ","",""
"53778","생활서비스시설_공원_1243","ZON216","생활서비스시설_공원"," "," ","광장(독산본동다목적광장)"," ","",""
"53779","생활서비스시설_공원_1246","ZON216","생활서비스시설_공원"," "," ","어린이공원(무아래)"," ","",""
"53780","생활서비스시설_공원_1250","ZON216","생활서비스시설_공원"," "," ","어린이공원(새재미)"," ","",""
"53781","생활서비스시설_공원_1253","ZON216","생활서비스시설_공원"," "," ","어린이공원(골말)"," ","",""
"53782","생활서비스시설_공원_1256","ZON216","생활서비스시설_공원"," "," ","어린이공원(목화)"," ","",""
"53783","생활서비스시설_공원_1261","ZON216","생활서비스시설_공원"," "," ","어린이공원(송록)"," ","",""
"53784","생활서비스시설_공원_1265","ZON216","생활서비스시설_공원"," "," ","어린이공원(부장천)"," ","",""
"53785","생활서비스시설_공원_1268","ZON216","생활서비스시설_공원"," "," ","어린이공원(철쭉)"," ","",""
"53786","생활서비스시설_공원_1269","ZON216","생활서비스시설_공원"," "," ","강변공원(금천한내(안양천))"," ","",""
"53787","생활서비스시설_공원_1274","ZON216","생활서비스시설_공원"," "," ","근린공원(문래)"," ","",""
"53788","생활서비스시설_공원_1275","ZON216","생활서비스시설_공원"," "," ","마을마당(신길3동)"," ","",""
"55303","생활서비스시설_공원_0312","ZON216","생활서비스시설_공원"," "," ","어린이공원(마로니에)"," ","",""
"55304","생활서비스시설_공원_0315","ZON216","생활서비스시설_공원"," "," ","어린이공원(활터)"," ","",""
"55305","생활서비스시설_공원_0316","ZON216","생활서비스시설_공원"," "," ","근린공원(답십리<시공원>)"," ","",""
"55306","생활서비스시설_공원_0317","ZON216","생활서비스시설_공원"," "," ","근린공원((청량)<시공원>)"," ","",""
"55307","생활서비스시설_공원_0321","ZON216","생활서비스시설_공원"," "," ","근린공원(배봉산<시공원>)"," ","",""
"55308","생활서비스시설_공원_0323","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"55309","생활서비스시설_공원_0327","ZON216","생활서비스시설_공원"," "," ","근린공원(홍릉<시공원>)"," ","",""
"55310","생활서비스시설_공원_0330","ZON216","생활서비스시설_공원"," "," ","마을마당(전농3동)"," ","",""
"55311","생활서비스시설_공원_0332","ZON216","생활서비스시설_공원"," "," ","마을마당(이문3동)"," ","",""
"55312","생활서비스시설_공원_0335","ZON216","생활서비스시설_공원"," "," ","마을마당(우림)"," ","",""
"55313","생활서비스시설_공원_0338","ZON216","생활서비스시설_공원"," "," ","어린이공원(상봉)"," ","",""
"55314","생활서비스시설_공원_0341","ZON216","생활서비스시설_공원"," "," ","어린이공원(갓바위)"," ","",""
"55315","생활서비스시설_공원_0345","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘터)"," ","",""
"55316","생활서비스시설_공원_0347","ZON216","생활서비스시설_공원"," "," ","마을마당(사가정역)"," ","",""
"55317","생활서비스시설_공원_0367","ZON216","생활서비스시설_공원"," "," ","어린이공원(달동산)"," ","",""
"55318","생활서비스시설_공원_0370","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구5)"," ","",""
"55319","생활서비스시설_공원_0373","ZON216","생활서비스시설_공원"," "," ","어린이공원(소파)"," ","",""
"55320","생활서비스시설_공원_0376","ZON216","생활서비스시설_공원"," "," ","마을마당(봉우재)"," ","",""
"55321","생활서비스시설_공원_0378","ZON216","생활서비스시설_공원"," "," ","도시자연공원(용마<시공원>)"," ","",""
"55322","생활서비스시설_공원_0382","ZON216","생활서비스시설_공원"," "," ","어린이공원(송계)"," ","",""
"55323","생활서비스시설_공원_0439","ZON216","생활서비스시설_공원"," "," ","근린공원(성북<시공원>)"," ","",""
"54335","생활서비스시설_공원_1290","ZON216","생활서비스시설_공원"," "," ","마을마당(당산동)"," ","",""
"54336","생활서비스시설_공원_1291","ZON216","생활서비스시설_공원"," "," ","마을마당(신길6)"," ","",""
"54337","생활서비스시설_공원_1293","ZON216","생활서비스시설_공원"," "," ","근린공원(자매)"," ","",""
"54338","생활서비스시설_공원_0512","ZON216","생활서비스시설_공원"," "," ","마을마당(궁터길)"," ","",""
"54339","생활서비스시설_공원_0513","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"54340","생활서비스시설_공원_0515","ZON216","생활서비스시설_공원"," "," ","어린이공원(은모루)"," ","",""
"54341","생활서비스시설_공원_0516","ZON216","생활서비스시설_공원"," "," ","근린공원(오동<시공원>)"," ","",""
"54342","생활서비스시설_공원_0517","ZON216","생활서비스시설_공원"," "," ","마을마당(삼각산)"," ","",""
"54343","생활서비스시설_공원_0519","ZON216","생활서비스시설_공원"," "," ","어린이공원(빨래골)"," ","",""
"54344","생활서비스시설_공원_0520","ZON216","생활서비스시설_공원"," "," ","마을마당(큰마을길)"," ","",""
"54345","생활서비스시설_공원_0522","ZON216","생활서비스시설_공원"," "," ","어린이공원(번남)"," ","",""
"54346","생활서비스시설_공원_0523","ZON216","생활서비스시설_공원"," "," ","어린이공원(한빛)"," ","",""
"54347","생활서비스시설_공원_0525","ZON216","생활서비스시설_공원"," "," ","어린이공원(응달마을)"," ","",""
"54348","생활서비스시설_공원_0526","ZON216","생활서비스시설_공원"," "," ","어린이공원(청암)"," ","",""
"54349","생활서비스시설_공원_0528","ZON216","생활서비스시설_공원"," "," ","마을마당(미아2동)"," ","",""
"54350","생활서비스시설_공원_0529","ZON216","생활서비스시설_공원"," "," ","소공원(수유1지구)"," ","",""
"54351","생활서비스시설_공원_0531","ZON216","생활서비스시설_공원"," "," ","어린이공원(하늘)"," ","",""
"54352","생활서비스시설_공원_0533","ZON216","생활서비스시설_공원"," "," ","마을마당(체류지)"," ","",""
"54353","생활서비스시설_공원_0535","ZON216","생활서비스시설_공원"," "," ","어린이공원(오패)"," ","",""
"54354","생활서비스시설_공원_0536","ZON216","생활서비스시설_공원"," "," ","어린이공원(세일)"," ","",""
"54355","생활서비스시설_공원_0537","ZON216","생활서비스시설_공원"," "," ","마을마당(무궁화공원)"," ","",""
"54356","생활서비스시설_공원_0539","ZON216","생활서비스시설_공원"," "," ","어린이공원(방학)"," ","",""
"54357","생활서비스시설_공원_0540","ZON216","생활서비스시설_공원"," "," ","마을마당(쌍문1동)"," ","",""
"54358","생활서비스시설_공원_0542","ZON216","생활서비스시설_공원"," "," ","어린이공원(갈대밭)"," ","",""
"54359","생활서비스시설_공원_0543","ZON216","생활서비스시설_공원"," "," ","어린이공원(서원)"," ","",""
"54360","생활서비스시설_공원_0544","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"54361","생활서비스시설_공원_0637","ZON216","생활서비스시설_공원"," "," ","어린이공원(벼루)"," ","",""
"54362","생활서비스시설_공원_0638","ZON216","생활서비스시설_공원"," "," ","근린공원(갈울)"," ","",""
"54363","생활서비스시설_공원_0639","ZON216","생활서비스시설_공원"," "," ","어린이공원(상록수)"," ","",""
"54364","생활서비스시설_공원_0640","ZON216","생활서비스시설_공원"," "," ","어린이공원(백합)"," ","",""
"54365","생활서비스시설_공원_0642","ZON216","생활서비스시설_공원"," "," ","근린공원(온수)"," ","",""
"54366","생활서비스시설_공원_0643","ZON216","생활서비스시설_공원"," "," ","마을마당(나누리)"," ","",""
